graph,ID,omega,integrated_populations,int_pop_t_normalized,integrated_coherences,int_coh_normalized,final_sink_pop,time,Full,Arrival,t2_population,,simulation_time
isomorphic_graphs/16.mtx,16,0.02,13.8601650186472,0.006930082509324,16.8753417307203,0.00843767086536,0.999999999999962,587.890625,T,0.999999999999962,2000,,
isomorphic_graphs/32.mtx,32,0.02,20.7114194842217,0.010355709742111,23.0908571944629,0.011545428597232,0.999999999999963,663.9404296875,T,0.999999999999963,2000,,
isomorphic_graphs/31.mtx,31,0.02,30.8621223567246,0.015431061178362,28.118798201319,0.01405939910066,0.999999999999964,803.5888671875,T,0.999999999999964,2000,,
isomorphic_graphs/15.mtx,15,0.02,16.2027648754507,0.008101382437725,20.3917385109649,0.010195869255483,0.99999999999998,486.4501953125,T,0.99999999999998,2000,,
isomorphic_graphs/25.mtx,25,0.02,30.0903680260801,0.01504518401304,29.1596885198115,0.014579844259906,0.999999999999981,672.607421875,T,0.999999999999981,2000,,
isomorphic_graphs/6.mtx,6,0.02,29.4422466831622,0.014721123341581,23.9043489624151,0.011952174481208,0.999999999999985,671.0205078125,T,0.999999999999985,2000,,
isomorphic_graphs/12.mtx,12,0.02,9.64659853403796,0.004823299267019,13.5607735460734,0.006780386773037,0.99999999999999,245.60546875,T,0.99999999999999,2000,,
isomorphic_graphs/2.mtx,2,0.02,12.4228937869232,0.006211446893462,16.6014426266791,0.00830072131334,0.999999999999991,347.5341796875,T,0.999999999999991,2000,,
isomorphic_graphs/20.mtx,20,0.02,36.5142335643121,0.018257116782156,28.2493491578715,0.014124674578936,0.999999999999993,960.693359375,T,0.999999999999993,2000,,
isomorphic_graphs/9.mtx,9,0.02,22.1886044491689,0.011094302224585,19.5200193172972,0.009760009658649,0.999999999999995,674.31640625,T,0.999999999999995,2000,,
isomorphic_graphs/19.mtx,19,0.02,36.813931001074,0.018406965500537,30.7989595944194,0.01539947979721,0.999999999999996,954.58984375,T,0.999999999999996,2000,,
isomorphic_graphs/23.mtx,23,0.02,34.9938018624255,0.017496900931213,25.4058237168807,0.01270291185844,0.999999999999996,985.4736328125,T,0.999999999999996,2000,,
isomorphic_graphs/18.mtx,18,0.02,15.9227224633074,0.007961361231654,20.2242388311605,0.01011211941558,0.999999999999998,410.7666015625,T,0.999999999999998,2000,,
isomorphic_graphs/28.mtx,28,0.02,28.4823332051979,0.014241166602599,25.1306845173939,0.012565342258697,0.999999999999998,1011.1083984375,T,0.999999999999998,2000,,
isomorphic_graphs/22.mtx,22,0.02,33.6866302818481,0.016843315140924,29.3967606469718,0.014698380323486,0.999999999999999,772.3388671875,T,0.999999999999999,2000,,
isomorphic_graphs/30.mtx,30,0.02,32.9470472202239,0.016473523610112,28.6425560358413,0.014321278017921,0.999999999999999,939.94140625,T,0.999999999999999,2000,,
isomorphic_graphs/4.mtx,4,0.02,19.24110407752,0.00962055203876,23.9672814501532,0.011983640725077,1,529.9072265625,T,1,2000,,
